	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84
TRINITY_DN164601_c0_g1_i2	0	2	0	1	0	0	1	1	7	2	7	1	0	0	2	1	0	0	0	2	0	1	3	1	1	3	1	2	6	0	0	0	1	3	0	0	0	2	0	2	3	0	1	0	0	0	1
TRINITY_DN164651_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN164654_c0_g1_i1	0	15	6	4	0	3	17	7	12	22	6	22	5	0	0	0	1	0	1	0	0	0	0	4	8	8	2	7	15	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0
TRINITY_DN164654_c0_g1_i2	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	2	2	2	2	0	0	0	0	0	0	2	0	2	0	4	0	0	0	5	1	0	0	0	1	9	0	0
TRINITY_DN164664_c0_g1_i1	0	3	0	2	0	0	2	3	0	3	3	3	0	1	0	0	1	0	0	0	0	0	1	2	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	4	2	0	0	1	0	0	0
TRINITY_DN16467_c0_g1_i1	0	12	4	10	0	5	17	16	21	52	16	1	0	4	11	8	1	3	9	7	10	13	5	16	2	3	15	15	19	1	7	6	14	1	8	5	3	3	13	19	13	5	5	8	19	6	3
TRINITY_DN164715_c0_g1_i2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN164755_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN164766_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRINITY_DN16477_c0_g1_i1	0	2	0	2	0	1	2	1	2	2	1	1	0	14	11	0	2	3	1	4	2	11	7	7	0	0	3	3	1	0	4	5	18	1	19	8	1	6	13	7	1	3	8	12	21	2	3
TRINITY_DN164794_c0_g1_i1	0	1	0	0	0	0	5	2	1	7	5	4	0	7	6	3	5	1	2	6	3	3	9	6	0	0	1	0	3	0	1	1	2	0	11	4	3	2	6	2	1	0	2	4	9	0	1
TRINITY_DN164810_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
TRINITY_DN164827_c0_g1_i1	0	109	47	36	0	28	90	88	59	149	50	67	19	30	23	13	15	4	17	36	20	15	28	26	27	41	122	50	94	11	18	16	30	5	43	42	21	22	34	114	15	17	17	21	31	11	38
TRINITY_DN164843_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TRINITY_DN164860_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0
TRINITY_DN164872_c0_g1_i1	0	1	1	2	0	0	0	1	0	3	4	0	0	12	8	0	0	5	11	15	16	14	17	12	0	1	1	1	1	0	0	24	36	11	10	12	10	9	13	2	0	12	14	13	39	10	19
TRINITY_DN16488_c0_g1_i1	0	1	0	0	0	0	0	0	2	0	2	0	0	3	7	3	4	0	0	0	0	9	1	2	0	0	2	0	1	0	1	0	5	0	0	4	1	1	3	0	2	1	1	0	2	1	1
TRINITY_DN164893_c0_g1_i1	0	1	1	1	0	0	1	2	0	6	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRINITY_DN1648_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
TRINITY_DN1648_c0_g2_i4	0	1	0	0	0	1	1	1	5	6	3	0	0	6	8	1	0	2	6	3	1	0	1	3	2	2	1	3	4	0	1	3	4	0	7	2	2	0	6	2	3	2	1	4	1	4	2
TRINITY_DN1648_c1_g1_i1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN1648_c1_g1_i2	0	2	1	0	0	0	3	0	1	1	0	2	0	1	2	0	0	3	3	0	0	2	1	3	0	0	0	1	1	0	0	0	1	2	2	0	2	0	3	1	0	0	0	0	0	0	0
TRINITY_DN164931_c0_g1_i1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN164939_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1
TRINITY_DN164956_c0_g1_i1	0	36	14	15	0	14	26	28	19	49	23	29	13	4	7	9	0	1	5	9	3	9	6	11	14	11	21	16	35	0	8	2	13	2	12	11	3	7	14	32	8	7	3	2	10	3	11
TRINITY_DN164970_c0_g1_i1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN164987_c0_g2_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRINITY_DN164992_c0_g1_i1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN1649_c0_g1_i1	0	0	0	1	0	0	9	3	1	1	1	2	1	12	4	5	1	3	8	6	4	9	8	8	1	0	1	0	1	0	9	7	23	3	12	2	2	4	3	2	7	8	6	2	18	1	13
TRINITY_DN165004_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRINITY_DN165013_c0_g1_i1	0	7	9	2	0	3	5	2	2	10	10	5	4	2	0	0	1	2	0	0	0	0	0	0	4	4	10	5	3	2	0	0	0	1	1	0	0	0	1	4	1	0	0	0	0	0	0
TRINITY_DN165028_c0_g1_i1	0	2	5	2	0	5	5	4	3	8	0	7	2	8	1	0	0	2	1	3	2	0	1	2	2	0	1	3	9	0	1	0	3	0	6	2	1	2	6	4	3	4	1	2	3	0	2
TRINITY_DN165031_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165034_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
TRINITY_DN165039_c0_g2_i1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165040_c0_g1_i1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRINITY_DN16504_c0_g1_i3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
TRINITY_DN165074_c0_g1_i1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2
TRINITY_DN165074_c0_g1_i2	0	11	10	1	0	8	13	7	10	18	12	10	3	26	38	10	2	12	28	24	12	26	16	45	8	6	12	5	13	1	11	17	37	5	18	21	6	19	49	10	12	18	15	19	50	12	21
TRINITY_DN16507_c0_g1_i1	0	25	18	10	0	9	53	35	53	149	61	20	4	21	14	26	33	5	31	17	16	23	22	32	9	15	63	32	47	2	73	7	33	3	20	14	11	17	20	77	50	15	22	18	42	4	19
TRINITY_DN165087_c0_g1_i1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16508_c0_g1_i2	0	2	0	0	0	0	0	0	0	4	0	0	0	0	1	1	1	0	1	2	0	1	3	7	0	3	0	0	0	0	0	0	2	2	1	2	2	3	2	1	1	0	1	1	7	1	0
TRINITY_DN165111_c0_g1_i1	0	1	0	1	0	0	4	1	1	1	0	3	2	1	3	0	0	1	3	2	1	3	3	6	2	1	2	0	4	0	2	0	3	0	1	3	0	0	5	1	2	1	0	0	3	0	0
TRINITY_DN165115_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRINITY_DN165126_c0_g1_i1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16512_c0_g1_i1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16514_c0_g1_i3	0	0	2	1	0	0	4	6	4	5	2	3	0	0	4	0	0	0	1	2	0	1	2	3	0	1	2	0	3	1	4	2	3	0	2	1	2	0	3	4	0	0	2	0	1	0	0
TRINITY_DN16515_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	4	0	2	2	2	4	3	0	0	0	0	0	0	0	1	4	0	6	2	2	2	4	0	0	1	3	1	5	3	5
TRINITY_DN16519_c0_g1_i2	0	33	13	6	0	8	13	15	7	20	21	29	7	10	18	3	0	5	11	13	13	11	9	6	12	13	11	4	12	5	4	3	16	5	30	12	4	10	21	11	2	8	21	7	21	3	9
TRINITY_DN1651_c0_g1_i1	0	636	320	283	0	223	597	492	551	1073	536	486	115	115	134	231	162	63	136	157	103	142	100	151	237	255	535	302	476	66	295	61	162	50	188	112	77	87	156	623	312	117	84	100	188	33	137
TRINITY_DN165201_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRINITY_DN165216_c0_g1_i1	0	16	14	4	0	14	20	8	8	20	11	10	1	20	28	4	10	9	16	33	8	28	38	31	10	7	18	11	12	0	22	15	38	12	63	33	17	27	27	18	17	38	23	10	35	10	39
TRINITY_DN165267_c0_g1_i1	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	1	0	0	0	0	1	1	2	0	2	0	0	0	1	0	0	0	0	2	1	0
TRINITY_DN165269_c0_g2_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
TRINITY_DN165293_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
TRINITY_DN165299_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0
TRINITY_DN165311_c0_g1_i1	0	14	3	4	0	2	11	9	6	16	7	13	0	1	2	0	0	0	1	3	0	0	3	1	1	1	9	7	4	2	0	0	3	0	3	1	0	1	0	8	0	0	3	1	0	0	0
TRINITY_DN165317_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	1	1	0	4	0	0	0	0	3	4	0	2
TRINITY_DN165333_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TRINITY_DN165333_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TRINITY_DN165356_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TRINITY_DN165372_c0_g1_i1	0	0	2	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	2	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	2	3	0	1	2	0	2	1	1	3
TRINITY_DN165374_c0_g2_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165376_c0_g1_i1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16538_c0_g1_i5	0	3	0	0	0	0	1	1	0	0	0	2	2	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
TRINITY_DN1653_c0_g1_i1	0	2	1	6	0	0	1	0	3	5	3	0	0	9	7	3	1	2	2	5	3	9	3	10	0	3	1	0	5	0	2	2	7	2	8	6	3	3	4	1	4	2	2	2	11	1	3
TRINITY_DN16541_c0_g1_i12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0
TRINITY_DN165429_c0_g1_i1	0	5	1	1	0	0	2	4	1	6	2	6	3	2	5	5	4	2	6	3	2	5	2	4	3	6	3	8	4	1	1	5	2	0	6	6	3	8	3	6	1	5	8	5	3	3	6
TRINITY_DN16543_c0_g1_i1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TRINITY_DN165442_c0_g1_i1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	2	0	1	0	0	1	0	1	0	0	0	2	0	0	1	3	0	0	0	0	0	2	0	0
TRINITY_DN165443_c0_g1_i1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0
TRINITY_DN165443_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165447_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	2
TRINITY_DN16545_c0_g1_i1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	4	1	1	0	3	5	2	2	6	5	0	0	0	0	0	0	4	2	5	2	11	3	1	0	5	0	3	2	2	4	4	1	2
TRINITY_DN16547_c0_g1_i1	0	0	0	0	0	0	0	0	0	1	1	0	0	19	18	0	3	2	7	8	10	16	10	12	0	0	0	1	2	0	8	2	13	4	20	6	10	5	11	0	5	11	8	13	20	3	12
TRINITY_DN16549_c0_g1_i1	0	0	0	0	0	0	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165519_c0_g1_i1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	6	6	1	4	3	0	1	5	3	0	0	0	0	2	0	6	3	2	1	2	2	1	0	1	0	4	5	2	1	1	1	1
TRINITY_DN165537_c0_g1_i1	0	32	6	8	0	9	17	12	22	19	9	22	4	11	14	8	3	6	7	9	10	17	12	21	4	3	9	6	24	0	5	4	6	4	18	9	5	8	18	14	1	13	9	5	11	0	4
TRINITY_DN165541_c0_g1_i1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	2
TRINITY_DN165546_c0_g1_i1	0	3	0	1	0	0	2	4	4	6	1	2	0	2	0	0	2	0	4	0	5	0	0	0	4	4	4	2	5	0	1	2	3	0	1	0	0	0	1	5	0	5	0	1	3	0	0
TRINITY_DN165560_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165576_c0_g2_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TRINITY_DN165581_c0_g1_i1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	2	1	2	0	6	2	0	0	3	3	0	0	1	1	3	0	0
TRINITY_DN165582_c0_g1_i1	0	40	25	10	0	5	10	13	9	33	28	30	9	12	18	2	4	2	10	17	10	15	14	15	5	8	14	8	26	4	9	8	15	1	11	14	10	12	12	25	7	5	16	4	23	0	15
TRINITY_DN16558_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN1655_c0_g1_i1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1
TRINITY_DN1655_c0_g1_i11	0	0	0	0	0	1	1	0	0	0	5	6	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	1
TRINITY_DN1655_c0_g2_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TRINITY_DN165603_c0_g1_i1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	1
TRINITY_DN165622_c0_g1_i1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16562_c0_g1_i6	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0
TRINITY_DN165659_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0
TRINITY_DN165665_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	4	0	0	2	1	1	1	0	0	0	1	0	0	1	1	0	4	2	0	3	0	0	0	0	1	1	1	0	4
TRINITY_DN16568_c0_g1_i2	0	6	3	0	0	2	2	3	6	9	5	1	0	10	10	2	12	0	11	13	10	16	13	12	3	2	9	0	2	1	14	32	48	16	21	13	10	4	13	5	9	11	4	14	38	12	21
TRINITY_DN165694_c1_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165697_c0_g1_i1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165699_c0_g2_i1	0	1	3	2	0	0	5	1	1	3	6	3	0	39	33	3	0	1	9	6	10	9	5	12	1	4	1	1	3	0	3	7	20	5	38	37	6	2	27	5	9	9	15	2	14	3	18
TRINITY_DN165717_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TRINITY_DN165736_c0_g1_i2	0	18	13	8	0	8	9	9	15	22	13	9	4	11	9	1	1	8	8	12	12	16	13	17	5	3	13	14	6	0	9	10	26	4	18	20	9	10	15	14	1	10	8	14	21	3	7
TRINITY_DN16578_c0_g2_i1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16578_c0_g3_i1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN1657_c0_g3_i1	0	2	0	0	0	0	1	0	3	1	0	0	0	3	8	4	1	3	6	1	2	1	3	9	0	0	1	0	3	0	5	4	5	0	3	2	2	3	4	0	3	1	2	5	4	1	3
TRINITY_DN165816_c0_g1_i1	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
TRINITY_DN16581_c0_g1_i2	0	11	8	6	0	5	11	13	13	38	23	6	3	9	6	5	4	4	7	12	10	9	13	10	1	6	17	8	10	0	16	5	5	0	15	4	1	9	9	13	15	9	7	6	8	0	7
TRINITY_DN165830_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
TRINITY_DN165835_c0_g1_i1	0	30	17	13	0	8	33	23	31	91	18	15	4	2	3	1	3	0	0	1	0	0	1	5	17	14	28	18	19	2	2	1	4	0	0	2	0	2	3	34	5	0	1	1	3	1	1
TRINITY_DN165845_c0_g1_i1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRINITY_DN165851_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TRINITY_DN16585_c0_g1_i1	0	0	0	0	0	3	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	2	1	1	1	0	2	1	0	0	0	1	0	4	1	1
TRINITY_DN165860_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
TRINITY_DN1658_c2_g1_i3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	1	0	2	2	1	0	0	2	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	3	0	5	0	1
TRINITY_DN16590_c0_g1_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165923_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	1	0	3	3	0	4	0	0	0	0	0	0	2	4	1	2	6	2	1	0	3	0	1	0	0	0	3	0	2
TRINITY_DN165953_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN165959_c0_g1_i2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16596_c0_g1_i2	0	1	0	0	0	2	2	0	0	2	0	1	1	2	1	1	1	0	0	1	0	2	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	2	1	0	1	0	0	0	1
TRINITY_DN1659_c0_g1_i10	0	14	18	12	0	7	22	17	22	38	19	14	5	25	41	28	15	21	34	35	37	26	30	53	4	6	21	17	20	4	34	25	50	22	47	34	26	27	47	23	48	29	39	29	72	11	44
TRINITY_DN165_c0_g2_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRINITY_DN166015_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN16602_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TRINITY_DN16604_c0_g1_i1	0	2	1	1	0	0	4	3	4	7	2	0	2	13	16	1	2	1	10	3	9	11	12	19	1	0	1	1	4	0	4	7	7	2	28	13	6	6	10	3	1	8	8	6	15	0	11
